user_id,age,last_month_salary,debt_ratio,using_lines_not_secured_personal_assets,total_loan,more_90_days_overdue,default_flag,age_risk,salary_risk,debt_ratio_risk,using_lines_risk,total_loan_risk,more_90_days_risk,risk_score,user_status
21964,43,4333,0.950161514,0.912978913,11,0,1,1,1,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""21964"",
    ""age"": ""43"",
    ""last_month_salary"": ""4333"",
    ""debt_ratio"": ""0.950161514"",
    ""using_lines_not_secured_personal_assets"": ""0.912978913"",
    ""total_loan"": ""11"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",21964 - cliente mau pagador
25406,36,2800,1.673687969,0.74768663,11,0,1,1,1,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""25406"",
    ""age"": ""36"",
    ""last_month_salary"": ""2800"",
    ""debt_ratio"": ""1.673687969"",
    ""using_lines_not_secured_personal_assets"": ""0.74768663"",
    ""total_loan"": ""11"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",25406 - cliente mau pagador
21509,50,3365,0.413844326,1.468438538,12,0,1,0,1,0,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""21509"",
    ""age"": ""50"",
    ""last_month_salary"": ""3365"",
    ""debt_ratio"": ""0.413844326"",
    ""using_lines_not_secured_personal_assets"": ""1.468438538"",
    ""total_loan"": ""12"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",21509 - cliente mau pagador
34694,41,7500,0.845887215,1.135552064,12,0,1,1,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""34694"",
    ""age"": ""41"",
    ""last_month_salary"": ""7500"",
    ""debt_ratio"": ""0.845887215"",
    ""using_lines_not_secured_personal_assets"": ""1.135552064"",
    ""total_loan"": ""12"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",34694 - cliente mau pagador
22586,63,10000,0.906609339,0.872750409,12,0,1,0,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""22586"",
    ""age"": ""63"",
    ""last_month_salary"": ""10000"",
    ""debt_ratio"": ""0.906609339"",
    ""using_lines_not_secured_personal_assets"": ""0.872750409"",
    ""total_loan"": ""12"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",22586 - cliente mau pagador
11702,58,5416,3.972309396,0.9999999,12,0,1,0,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""11702"",
    ""age"": ""58"",
    ""last_month_salary"": ""5416"",
    ""debt_ratio"": ""3.972309396"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""12"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",11702 - cliente mau pagador
30744,40,5450,0.226930838,1.006605963,13,0,1,1,0,0,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""30744"",
    ""age"": ""40"",
    ""last_month_salary"": ""5450"",
    ""debt_ratio"": ""0.226930838"",
    ""using_lines_not_secured_personal_assets"": ""1.006605963"",
    ""total_loan"": ""13"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",30744 - cliente mau pagador
27633,48,4800,0.685065611,1.014492754,13,0,1,0,1,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""27633"",
    ""age"": ""48"",
    ""last_month_salary"": ""4800"",
    ""debt_ratio"": ""0.685065611"",
    ""using_lines_not_secured_personal_assets"": ""1.014492754"",
    ""total_loan"": ""13"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",27633 - cliente mau pagador
28471,40,7270,0.166001925,1.16429776,14,0,1,1,0,0,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""28471"",
    ""age"": ""40"",
    ""last_month_salary"": ""7270"",
    ""debt_ratio"": ""0.166001925"",
    ""using_lines_not_secured_personal_assets"": ""1.16429776"",
    ""total_loan"": ""14"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",28471 - cliente mau pagador
32541,50,5400,2487.0,0.892611036,14,0,1,0,0,0,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""32541"",
    ""age"": ""50"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""2487.0"",
    ""using_lines_not_secured_personal_assets"": ""0.892611036"",
    ""total_loan"": ""14"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""1""
  }
}",32541 - cliente mau pagador
28169,48,7307,0.69047619,0.805322667,14,0,1,0,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""28169"",
    ""age"": ""48"",
    ""last_month_salary"": ""7307"",
    ""debt_ratio"": ""0.69047619"",
    ""using_lines_not_secured_personal_assets"": ""0.805322667"",
    ""total_loan"": ""14"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",28169 - cliente mau pagador
9167,53,5583,0.547098854,1.024575352,14,0,1,0,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""9167"",
    ""age"": ""53"",
    ""last_month_salary"": ""5583"",
    ""debt_ratio"": ""0.547098854"",
    ""using_lines_not_secured_personal_assets"": ""1.024575352"",
    ""total_loan"": ""14"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",9167 - cliente mau pagador
2319,38,6200,0.706498952,1.014463769,14,0,1,1,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""2319"",
    ""age"": ""38"",
    ""last_month_salary"": ""6200"",
    ""debt_ratio"": ""0.706498952"",
    ""using_lines_not_secured_personal_assets"": ""1.014463769"",
    ""total_loan"": ""14"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",2319 - cliente mau pagador
22266,35,4416,0.345936156,0.868065967,14,0,1,1,1,0,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""22266"",
    ""age"": ""35"",
    ""last_month_salary"": ""4416"",
    ""debt_ratio"": ""0.345936156"",
    ""using_lines_not_secured_personal_assets"": ""0.868065967"",
    ""total_loan"": ""14"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",22266 - cliente mau pagador
6920,67,8100,0.876435008,0.732342411,14,0,1,0,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""6920"",
    ""age"": ""67"",
    ""last_month_salary"": ""8100"",
    ""debt_ratio"": ""0.876435008"",
    ""using_lines_not_secured_personal_assets"": ""0.732342411"",
    ""total_loan"": ""14"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",6920 - cliente mau pagador
7931,51,6395,0.534083802,0.95611554,14,0,1,0,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""7931"",
    ""age"": ""51"",
    ""last_month_salary"": ""6395"",
    ""debt_ratio"": ""0.534083802"",
    ""using_lines_not_secured_personal_assets"": ""0.95611554"",
    ""total_loan"": ""14"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",7931 - cliente mau pagador
30265,41,10166,0.634897216,1.002035815,15,0,1,1,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""30265"",
    ""age"": ""41"",
    ""last_month_salary"": ""10166"",
    ""debt_ratio"": ""0.634897216"",
    ""using_lines_not_secured_personal_assets"": ""1.002035815"",
    ""total_loan"": ""15"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",30265 - cliente mau pagador
10367,66,3916,0.180750574,1.03109328,15,0,1,0,1,0,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""10367"",
    ""age"": ""66"",
    ""last_month_salary"": ""3916"",
    ""debt_ratio"": ""0.180750574"",
    ""using_lines_not_secured_personal_assets"": ""1.03109328"",
    ""total_loan"": ""15"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",10367 - cliente mau pagador
20708,41,7000,0.845593487,0.965473384,17,0,1,1,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""20708"",
    ""age"": ""41"",
    ""last_month_salary"": ""7000"",
    ""debt_ratio"": ""0.845593487"",
    ""using_lines_not_secured_personal_assets"": ""0.965473384"",
    ""total_loan"": ""17"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",20708 - cliente mau pagador
23406,49,7416,1.427800998,0.957100422,17,0,1,0,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""23406"",
    ""age"": ""49"",
    ""last_month_salary"": ""7416"",
    ""debt_ratio"": ""1.427800998"",
    ""using_lines_not_secured_personal_assets"": ""0.957100422"",
    ""total_loan"": ""17"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",23406 - cliente mau pagador
25256,41,6900,2.639327634,0.542314335,18,0,1,1,0,1,0,0,0,"{
  ""risk_score"": {
    ""user_id"": ""25256"",
    ""age"": ""41"",
    ""last_month_salary"": ""6900"",
    ""debt_ratio"": ""2.639327634"",
    ""using_lines_not_secured_personal_assets"": ""0.542314335"",
    ""total_loan"": ""18"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",25256 - cliente mau pagador
33883,36,3900,0.847475006,0.925216534,18,0,1,1,1,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""33883"",
    ""age"": ""36"",
    ""last_month_salary"": ""3900"",
    ""debt_ratio"": ""0.847475006"",
    ""using_lines_not_secured_personal_assets"": ""0.925216534"",
    ""total_loan"": ""18"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",33883 - cliente mau pagador
6215,80,3000,0.673775408,0.791090346,25,0,1,0,1,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""6215"",
    ""age"": ""80"",
    ""last_month_salary"": ""3000"",
    ""debt_ratio"": ""0.673775408"",
    ""using_lines_not_secured_personal_assets"": ""0.791090346"",
    ""total_loan"": ""25"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",6215 - cliente mau pagador
21577,47,5333,0.143044619,1.105665556,25,0,1,1,1,0,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""21577"",
    ""age"": ""47"",
    ""last_month_salary"": ""5333"",
    ""debt_ratio"": ""0.143044619"",
    ""using_lines_not_secured_personal_assets"": ""1.105665556"",
    ""total_loan"": ""25"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",21577 - cliente mau pagador
13192,59,28000,0.98967894,0.883375202,25,0,1,0,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""13192"",
    ""age"": ""59"",
    ""last_month_salary"": ""28000"",
    ""debt_ratio"": ""0.98967894"",
    ""using_lines_not_secured_personal_assets"": ""0.883375202"",
    ""total_loan"": ""25"",
    ""more_90_days_overdue"": ""0"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",13192 - cliente mau pagador
21977,50,4400,1.346057714,0.48299672,26,1,1,0,1,1,0,0,1,"{
  ""risk_score"": {
    ""user_id"": ""21977"",
    ""age"": ""50"",
    ""last_month_salary"": ""4400"",
    ""debt_ratio"": ""1.346057714"",
    ""using_lines_not_secured_personal_assets"": ""0.48299672"",
    ""total_loan"": ""26"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""3""
  }
}",21977 - cliente mau pagador
7038,54,2780,1.666307084,0.800047039,19,1,1,0,1,1,1,0,1,"{
  ""risk_score"": {
    ""user_id"": ""7038"",
    ""age"": ""54"",
    ""last_month_salary"": ""2780"",
    ""debt_ratio"": ""1.666307084"",
    ""using_lines_not_secured_personal_assets"": ""0.800047039"",
    ""total_loan"": ""19"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",7038 - cliente mau pagador
23246,53,5707,0.265767344,1.026993252,21,1,1,0,0,0,1,0,1,"{
  ""risk_score"": {
    ""user_id"": ""23246"",
    ""age"": ""53"",
    ""last_month_salary"": ""5707"",
    ""debt_ratio"": ""0.265767344"",
    ""using_lines_not_secured_personal_assets"": ""1.026993252"",
    ""total_loan"": ""21"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""2""
  }
}",23246 - cliente mau pagador
16313,42,3770,1.241580483,0.960691923,29,1,1,1,1,1,1,0,1,"{
  ""risk_score"": {
    ""user_id"": ""16313"",
    ""age"": ""42"",
    ""last_month_salary"": ""3770"",
    ""debt_ratio"": ""1.241580483"",
    ""using_lines_not_secured_personal_assets"": ""0.960691923"",
    ""total_loan"": ""29"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",16313 - cliente mau pagador
11586,28,2500,0.172331068,0.9999999,1,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""11586"",
    ""age"": ""28"",
    ""last_month_salary"": ""2500"",
    ""debt_ratio"": ""0.172331068"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""1"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",11586 - cliente mau pagador
586,29,5400,14.0,0.994011976,1,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""586"",
    ""age"": ""29"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""14.0"",
    ""using_lines_not_secured_personal_assets"": ""0.994011976"",
    ""total_loan"": ""1"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",586 - cliente mau pagador
1825,37,2975,0.16297043,0.9999999,1,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""1825"",
    ""age"": ""37"",
    ""last_month_salary"": ""2975"",
    ""debt_ratio"": ""0.16297043"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""1"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",1825 - cliente mau pagador
35241,24,5400,286.0,0.9999999,1,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""35241"",
    ""age"": ""24"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""286.0"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""1"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",35241 - cliente mau pagador
35154,28,5400,139.0,0.9999999,1,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""35154"",
    ""age"": ""28"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""139.0"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""1"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",35154 - cliente mau pagador
